"acc","accept_status","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","checkbox_status","clock_backend","color_backend","compensation","coordinates","correct","correct_block_activation","correct_block_exit","correct_instructions_1","correct_instructions_2","correct_keyboard_response","correct_response","count_block_activation","count_block_exit","count_block_info_QA","count_e_block_loop","count_e_block_sequence","count_end_of_experiment","count_experiment","count_experimental_loop","count_form_consent","count_info_forms","count_instructions_1","count_instructions_2","count_keyboard_response","count_listen_message","count_logger","count_p_block_loop","count_p_block_sequence","count_p_feedback","count_personal_details_form_1","count_personal_details_form_2","count_post_loop_blank","count_practice_loop","count_pre_e_block_message","count_pre_p_block_message","count_reset_feedback","count_stimulus_image","count_stimulus_sound","count_timeout_message","count_timeout_sound","count_trial_sequence","datetime","description","disable_garbage_collection","experiment_file","experiment_path","expyriment_opengl","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","keyboard_backend","live_row","live_row_p_block_loop","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_always_upload_data","osf_always_upload_experiment","osf_datanode_id","osf_id","practice","pygame_doublebuf","repeat_cycle","response","response_block_activation","response_block_exit","response_block_info_QA","response_instructions_1","response_instructions_2","response_keyboard_response","response_time","response_time_block_activation","response_time_block_exit","response_time_block_info_QA","response_time_instructions_1","response_time_instructions_2","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_age","subject_birth","subject_education","subject_gender","subject_handedness","subject_language_native","subject_language_other","subject_nr","subject_parity","subject_residence","time_block_activation","time_block_exit","time_block_info_QA","time_e_block_loop","time_e_block_sequence","time_end_of_experiment","time_experiment","time_experimental_loop","time_form_consent","time_info_forms","time_instructions_1","time_instructions_2","time_keyboard_response","time_listen_message","time_logger","time_p_block_loop","time_p_block_sequence","time_p_feedback","time_personal_details_form_1","time_personal_details_form_2","time_post_loop_blank","time_practice_loop","time_pre_e_block_message","time_pre_p_block_message","time_reset_feedback","time_stimulus_image","time_stimulus_sound","time_timeout_message","time_timeout_sound","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"68.4210526316","yes","68.4210526316","1255.10526316","1255.10526316","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","0","0","0","undefined","undefined","0","f","1","0","NA","0","0","0","0","0","0","0","0","0","47","47","47","0","0","0","0","0","1","0","0","0","1","47","47","47","47","47","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","37","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","1250","4682","10585","NA","48139","14675","1250","2","legacy","1024","1","44100","-16","experiment","jpal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3296097","3294591","3297348","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3296097","3296097","3239664","3239661","3294587","NAP perception","26","47694","38","yes","1024"
"69.2307692308","yes","69.2307692308","1245.46153846","1245.46153846","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","1","0","NA","0","0","0","0","0","0","0","0","0","48","48","48","0","0","0","0","0","1","0","0","0","1","48","48","48","48","48","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","38","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","f","f","space","NA",";","o","f","879","4682","10585","NA","48139","14675","879","2","legacy","1024","1","44100","-16","experiment","vlal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3299135","3297632","3300015","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3299135","3299135","3239664","3239661","3297628","NAP perception","27","48573","39","yes","1024"
"67.5","yes","67.5","1273.7","1273.7","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","0","0","0","undefined","undefined","0","j","1","0","NA","0","0","0","0","0","0","0","0","0","49","49","49","0","0","0","0","0","1","0","0","0","1","49","49","49","49","49","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","39","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","f","f","space","NA",";","o","f","2375","4682","10585","NA","48139","14675","2375","2","legacy","1024","1","44100","-16","experiment","eftal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3301817","3300314","3304193","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3301817","3301817","3239664","3239661","3300310","NAP perception","27","50948","40","yes","1024"
"68.2926829268","yes","68.2926829268","1282.31707317","1282.31707317","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","1","0","NA","0","0","0","0","0","0","0","0","0","50","50","50","0","0","0","0","0","1","0","0","0","1","50","50","50","50","50","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","40","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","f","f","space","NA",";","o","f","1627","4682","10585","NA","48139","14675","1627","2","legacy","1024","1","44100","-16","experiment","vzal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3305971","3304467","3307599","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3305971","3305971","3239664","3239661","3304463","NAP perception","28","52575","41","yes","1024"
"69.0476190476","yes","69.0476190476","1269.97619048","1269.97619048","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","1","0","NA","0","0","0","0","0","0","0","0","0","51","51","51","0","0","0","0","0","1","0","0","0","1","51","51","51","51","51","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","41","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","f","f","space","NA",";","o","f","764","4682","10585","NA","48139","14675","764","2","legacy","1024","1","44100","-16","experiment","fnal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3309380","3307875","3310145","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3309379","3309380","3239664","3239661","3307871","NAP perception","29","53339","42","yes","1024"
"67.4418604651","yes","67.4418604651","1256.44186047","1256.44186047","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","0","0","0","undefined","undefined","0","f","1","0","NA","0","0","0","0","0","0","0","0","0","52","52","52","0","0","0","0","0","1","0","0","0","1","52","52","52","52","52","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","42","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","688","4682","10585","NA","48139","14675","688","2","legacy","1024","1","44100","-16","experiment","wzal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3311930","3310423","3312619","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3311930","3311930","3239664","3239661","3310419","NAP perception","29","54027","43","yes","1024"
"68.1818181818","yes","68.1818181818","1249.45454545","1249.45454545","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","53","53","53","0","0","0","0","0","1","0","0","0","1","53","53","53","53","53","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","43","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","949","4682","10585","NA","48139","14675","949","2","legacy","1024","1","44100","-16","experiment","emzal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3314396","3312891","3315347","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3314396","3314396","3239664","3239661","3312887","NAP perception","30","54976","44","yes","1024"
"68.8888888889","yes","68.8888888889","1237.66666667","1237.66666667","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","54","54","54","0","0","0","0","0","1","0","0","0","1","54","54","54","54","54","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","44","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","719","4682","10585","NA","48139","14675","719","2","legacy","1024","1","44100","-16","experiment","jefal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3317115","3315611","3317836","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3317115","3317115","3239664","3239661","3315607","NAP perception","31","55695","45","yes","1024"
"69.5652173913","yes","69.5652173913","1226.36956522","1226.36956522","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","55","55","55","0","0","0","0","0","1","0","0","0","1","55","55","55","55","55","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","45","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","718","4682","10585","NA","48139","14675","718","2","legacy","1024","1","44100","-16","experiment","efnal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3319605","3318100","3320325","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3319605","3319605","3239664","3239661","3318096","NAP perception","32","56413","46","yes","1024"
"68.085106383","yes","68.085106383","1212.61702128","1212.61702128","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","0","0","0","undefined","undefined","0","f","1","0","NA","0","0","0","0","0","0","0","0","0","56","56","56","0","0","0","0","0","1","0","0","0","1","56","56","56","56","56","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","46","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","580","4682","10585","NA","48139","14675","580","2","legacy","1024","1","44100","-16","experiment","msal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3322105","3320599","3322687","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3322105","3322105","3239664","3239661","3320595","NAP perception","32","56993","47","yes","1024"
"68.75","yes","68.75","1203.22916667","1203.22916667","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","1","0","NA","0","0","0","0","0","0","0","0","0","57","57","57","0","0","0","0","0","1","0","0","0","1","57","57","57","57","57","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","47","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","f","f","space","NA",";","o","f","762","4682","10585","NA","48139","14675","762","2","legacy","1024","1","44100","-16","experiment","zmal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3324476","3322973","3325240","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3324476","3324476","3239664","3239661","3322969","NAP perception","33","57755","48","yes","1024"
"69.387755102","yes","69.387755102","1204.32653061","1204.32653061","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","58","58","58","0","0","0","0","0","1","0","0","0","1","58","58","58","58","58","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","48","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","1257","4682","10585","NA","48139","14675","1257","2","legacy","1024","1","44100","-16","experiment","ʃefal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3327016","3325510","3328275","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3327016","3327016","3239664","3239661","3325506","NAP perception","34","59012","49","yes","1024"
"70","yes","70","1194.38","1194.38","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","59","59","59","0","0","0","0","0","1","0","0","0","1","59","59","59","59","59","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","49","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","707","4682","10585","NA","48139","14675","707","2","legacy","1024","1","44100","-16","experiment","elval","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3330052","3328547","3330761","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3330051","3330051","3239664","3239661","3328543","NAP perception","35","59719","50","yes","1024"
"70.5882352941","yes","70.5882352941","1183.17647059","1183.17647059","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","60","60","60","0","0","0","0","0","1","0","0","0","1","60","60","60","60","60","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","50","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","623","4682","10585","NA","48139","14675","623","2","legacy","1024","1","44100","-16","experiment","enmal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3332533","3331029","3333158","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3332533","3332533","3239664","3239661","3331025","NAP perception","36","60342","51","yes","1024"
"71.1538461538","yes","71.1538461538","1183.40384615","1183.40384615","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","61","61","61","0","0","0","0","0","1","0","0","0","1","61","61","61","61","61","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","51","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","1195","4682","10585","NA","48139","14675","1195","2","legacy","1024","1","44100","-16","experiment","fesal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3334947","3333440","3336145","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3334947","3334947","3239664","3239661","3333436","NAP perception","37","61537","52","yes","1024"
"69.8113207547","yes","69.8113207547","1175.9245283","1175.9245283","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","0","0","0","undefined","undefined","0","f","1","0","NA","0","0","0","0","0","0","0","0","0","62","62","62","0","0","0","0","0","1","0","0","0","1","62","62","62","62","62","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","52","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","787","4682","10585","NA","48139","14675","787","2","legacy","1024","1","44100","-16","experiment","jfal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3337928","3336421","3338717","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3337927","3337927","3239664","3239661","3336417","NAP perception","37","62324","53","yes","1024"
"70.3703703704","yes","70.3703703704","1174.12962963","1174.12962963","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","63","63","63","0","0","0","0","0","1","0","0","0","1","63","63","63","63","63","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","53","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","1079","4682","10585","NA","48139","14675","1079","2","legacy","1024","1","44100","-16","experiment","felal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3340495","3338991","3341575","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3340495","3340495","3239664","3239661","3338987","NAP perception","38","63403","54","yes","1024"
"70.9090909091","yes","70.9090909091","1172.32727273","1172.32727273","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","1","0","NA","0","0","0","0","0","0","0","0","0","64","64","64","0","0","0","0","0","1","0","0","0","1","64","64","64","64","64","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","54","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","f","f","space","NA",";","o","f","1075","4682","10585","NA","48139","14675","1075","2","legacy","1024","1","44100","-16","experiment","mnal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3343344","3341841","3344420","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3343344","3343344","3239664","3239661","3341837","NAP perception","39","64478","55","yes","1024"
